state,transaction_year,quater,transaction_places,transaction_count,transaction_amount
manipur,2021,2,chandel district,29178,90054101
manipur,2021,2,bishnupur district,89095,260900495
manipur,2021,2,senapati district,25681,70219657
manipur,2021,2,pherzawl district,1842,5443830
manipur,2021,2,churachandpur district,80524,273962339
manipur,2021,2,tengnoupal district,23771,94806974
manipur,2021,2,imphal west district,2353896,5697696459
manipur,2023,1,kangpokpi district,211256,520765461
manipur,2023,1,noney district,42474,105173660
manipur,2023,1,imphal east district,659880,1637025593
manipur,2023,1,thoubal district,315961,796620060
manipur,2023,1,kakching district,73843,198151744
manipur,2023,1,jiribam district,77431,212799071
manipur,2023,1,ukhrul district,83455,267514824
manipur,2023,1,tamenglong district,86492,231452890
manipur,2023,1,kamjong district,14147,46200306
manipur,2023,1,chandel district,71874,194324741
manipur,2023,1,bishnupur district,231239,626631062
manipur,2023,1,senapati district,94404,252756548
manipur,2023,1,pherzawl district,7046,16737449
manipur,2023,1,churachandpur district,221158,582341436
manipur,2023,1,tengnoupal district,79811,294235941
manipur,2023,1,imphal west district,987912,2602833306
manipur,2023,2,kangpokpi district,96061,265835614
manipur,2023,2,noney district,19828,52589124
manipur,2023,2,imphal east district,332809,855990060
manipur,2023,2,thoubal district,155290,412755825
manipur,2023,2,kakching district,34781,104524162
manipur,2023,2,jiribam district,53949,153237238
manipur,2023,2,ukhrul district,41027,131978491
manipur,2023,2,tamenglong district,42991,121710165
manipur,2023,2,kamjong district,6735,19646588
manipur,2023,2,chandel district,32757,105500017
manipur,2023,2,bishnupur district,108042,304861281
manipur,2023,2,senapati district,49144,139357712
manipur,2023,2,pherzawl district,4764,13802243
manipur,2023,2,churachandpur district,108049,309376954
manipur,2023,2,tengnoupal district,35862,125510737
manipur,2023,2,imphal west district,484182,1347200442
manipur,2020,3,kangpokpi district,56646,141494952
manipur,2020,3,noney district,12955,42576247
manipur,2020,3,imphal east district,148992,357420385
manipur,2020,3,thoubal district,75667,178314817
manipur,2020,3,kakching district,33268,72744605
manipur,2020,3,jiribam district,17173,44785891
manipur,2020,3,ukhrul district,27857,63120519
manipur,2020,3,tamenglong district,24595,57102594
manipur,2020,3,kamjong district,5040,16944663
manipur,2020,3,chandel district,25158,63504521
manipur,2020,3,bishnupur district,82097,178752852
manipur,2020,3,senapati district,22336,47618195
manipur,2020,3,pherzawl district,2016,4920973
manipur,2020,3,churachandpur district,61160,179008408
manipur,2020,3,tengnoupal district,19244,50761115
manipur,2020,3,imphal west district,805964,3116905375
manipur,2020,4,kangpokpi district,74472,216458503
manipur,2020,4,noney district,14618,52819316
manipur,2020,4,imphal east district,179438,524041651
manipur,2020,4,thoubal district,87208,249311101
manipur,2020,4,kakching district,37180,96767393
manipur,2020,4,jiribam district,19898,56276520
manipur,2020,4,ukhrul district,32947,91688189
manipur,2020,4,tamenglong district,27674,77956516
manipur,2020,4,kamjong district,6676,21815826
manipur,2020,4,chandel district,31540,90473275
manipur,2020,4,bishnupur district,95869,267444206
manipur,2020,4,senapati district,27636,79537295
manipur,2020,4,pherzawl district,2329,4810299
manipur,2020,4,churachandpur district,71693,243354880
manipur,2020,4,tengnoupal district,23797,81989716
manipur,2020,4,imphal west district,894877,3447479864
manipur,2020,1,kangpokpi district,33643,81400323
manipur,2020,1,noney district,8941,23331883
manipur,2020,1,imphal east district,97573,222479758
manipur,2020,1,thoubal district,40558,92413414
manipur,2020,1,kakching district,16690,37525920
manipur,2020,1,jiribam district,8704,20332072
manipur,2020,1,ukhrul district,13355,30659040
manipur,2020,1,tamenglong district,14451,31491246
manipur,2020,1,kamjong district,2768,6910208
manipur,2020,1,chandel district,13716,31278977
manipur,2020,1,bishnupur district,40172,83818557
manipur,2020,1,senapati district,9922,18344875
manipur,2020,1,pherzawl district,982,1624394
manipur,2020,1,churachandpur district,33637,84566221
manipur,2020,1,tengnoupal district,12297,33219739
manipur,2020,1,imphal west district,471392,1799193747
manipur,2020,2,kangpokpi district,48617,105034881
manipur,2020,2,noney district,14604,44082720
manipur,2020,2,imphal east district,127255,269647863
manipur,2020,2,thoubal district,66183,158615301
manipur,2020,2,kakching district,30404,53791181
manipur,2020,2,jiribam district,13861,28862256
manipur,2020,2,ukhrul district,24243,43560417
manipur,2020,2,tamenglong district,21294,47020896
manipur,2020,2,kamjong district,4430,11168145
manipur,2020,2,chandel district,21517,49008541
manipur,2020,2,bishnupur district,70841,142299534
manipur,2020,2,senapati district,17187,27792929
manipur,2020,2,pherzawl district,1363,4220742
manipur,2020,2,churachandpur district,50818,128936170
manipur,2020,2,tengnoupal district,18676,50033115
manipur,2020,2,imphal west district,551775,2034861513
manipur,2022,3,kangpokpi district,137088,382055039
manipur,2022,3,noney district,24931,85439369
manipur,2022,3,imphal east district,401052,1106024473
manipur,2022,3,thoubal district,198398,502784611
manipur,2022,3,kakching district,114178,269711112
manipur,2022,3,jiribam district,39634,115824259
manipur,2022,3,ukhrul district,48127,165404721
manipur,2022,3,tamenglong district,48889,150947198
manipur,2022,3,kamjong district,10597,34540807
manipur,2022,3,chandel district,43042,139937266
manipur,2022,3,bishnupur district,126573,397535713
manipur,2022,3,senapati district,46116,141106697
manipur,2022,3,pherzawl district,3137,8974350
manipur,2022,3,churachandpur district,200968,560754898
manipur,2022,3,tengnoupal district,44324,167247032
manipur,2022,3,imphal west district,4865688,11153142712
manipur,2022,4,kangpokpi district,195796,499527018
manipur,2022,4,noney district,26985,75780551
manipur,2022,4,imphal east district,417476,1124061241
manipur,2022,4,thoubal district,252156,642341521
manipur,2022,4,kakching district,205827,477287512
manipur,2022,4,jiribam district,43510,122910899
manipur,2022,4,ukhrul district,48379,164810102
manipur,2022,4,tamenglong district,51040,160602196
manipur,2022,4,kamjong district,12943,35804745
manipur,2022,4,chandel district,45646,133101652
manipur,2022,4,bishnupur district,134155,398215642
manipur,2022,4,senapati district,63745,180730794
manipur,2022,4,pherzawl district,3998,12008369
manipur,2022,4,churachandpur district,139622,418292018
manipur,2022,4,tengnoupal district,49553,175755833
manipur,2022,4,imphal west district,4737839,11004726597
manipur,2022,1,kangpokpi district,120614,361422857
manipur,2022,1,noney district,21683,81975537
manipur,2022,1,imphal east district,298053,926298622
manipur,2022,1,thoubal district,159443,465999965
manipur,2022,1,kakching district,45714,129009720
manipur,2022,1,jiribam district,33214,106952141
manipur,2022,1,ukhrul district,45977,163211543
manipur,2022,1,tamenglong district,53325,182059187
manipur,2022,1,kamjong district,10050,38396927
manipur,2022,1,chandel district,46964,156821048
manipur,2022,1,bishnupur district,129775,410979761
manipur,2022,1,senapati district,41815,150533112
manipur,2022,1,pherzawl district,3014,6196514
manipur,2022,1,churachandpur district,132079,478282953
manipur,2022,1,tengnoupal district,42399,154983910
manipur,2022,1,imphal west district,4129560,10331377272
manipur,2022,2,kangpokpi district,127346,360381229
manipur,2022,2,noney district,23197,84254940
manipur,2022,2,imphal east district,334382,1017003992
manipur,2022,2,thoubal district,179962,489921006
manipur,2022,2,kakching district,45754,124881636
manipur,2022,2,jiribam district,32691,103428721
manipur,2022,2,ukhrul district,48388,165524493
manipur,2022,2,tamenglong district,48779,158669784
manipur,2022,2,kamjong district,10915,37728133
manipur,2022,2,chandel district,44845,161255425
manipur,2022,2,bishnupur district,132234,427663723
manipur,2022,2,senapati district,43777,137415599
manipur,2022,2,pherzawl district,2855,8843983
manipur,2022,2,churachandpur district,130821,445674066
manipur,2022,2,tengnoupal district,41686,165158485
manipur,2022,2,imphal west district,4858000,11035105413
manipur,2019,3,kangpokpi district,23953,61269618
manipur,2019,3,noney district,4592,10163311
manipur,2019,3,imphal east district,79728,206224069
manipur,2019,3,thoubal district,25149,56874722
manipur,2019,3,kakching district,10786,21658629
manipur,2019,3,jiribam district,6684,15754766
manipur,2019,3,ukhrul district,11017,25516446
manipur,2019,3,tamenglong district,9939,22282886
manipur,2019,3,kamjong district,1537,3909906
manipur,2019,3,chandel district,9230,20201420
manipur,2019,3,bishnupur district,23755,49667965
manipur,2019,3,senapati district,5730,12992196
manipur,2019,3,pherzawl district,370,763600
manipur,2019,3,churachandpur district,23946,67550608
manipur,2019,3,tengnoupal district,7570,21841055
manipur,2019,3,imphal west district,101022,266880799
manipur,2019,4,kangpokpi district,28686,74931231
manipur,2019,4,noney district,6326,14165358
manipur,2019,4,imphal east district,96589,249197379
manipur,2019,4,thoubal district,32971,73727196
manipur,2019,4,kakching district,12984,31541265
manipur,2019,4,jiribam district,7943,19814795
manipur,2019,4,ukhrul district,12148,33065935
manipur,2019,4,tamenglong district,11954,27326669
manipur,2019,4,kamjong district,1618,5668618
manipur,2019,4,chandel district,11650,30393939
manipur,2019,4,bishnupur district,31835,72704593
manipur,2019,4,senapati district,7994,15860386
manipur,2019,4,pherzawl district,537,1737007
manipur,2019,4,churachandpur district,26420,76031748
manipur,2019,4,tengnoupal district,9616,28805257
manipur,2019,4,imphal west district,150073,445926296
manipur,2019,1,kangpokpi district,15937,42225052
manipur,2019,1,noney district,3526,7995454
manipur,2019,1,imphal east district,65076,147611078
manipur,2019,1,thoubal district,24257,47210976
manipur,2019,1,kakching district,6683,13774811
manipur,2019,1,jiribam district,5957,16988787
manipur,2019,1,ukhrul district,6222,16838560
manipur,2019,1,tamenglong district,6373,13975000
manipur,2019,1,kamjong district,994,2575925
manipur,2019,1,chandel district,4711,14267105
manipur,2019,1,bishnupur district,19486,48193281
manipur,2019,1,senapati district,3382,7787710
manipur,2019,1,pherzawl district,189,363380
manipur,2019,1,churachandpur district,16940,53360483
manipur,2019,1,tengnoupal district,6064,21054191
manipur,2019,1,imphal west district,79612,205676258
manipur,2019,2,kangpokpi district,16230,47129360
manipur,2019,2,noney district,3382,10075253
manipur,2019,2,imphal east district,60830,163251483
manipur,2019,2,thoubal district,20528,50609235
manipur,2019,2,kakching district,6912,16106582
manipur,2019,2,jiribam district,6285,17270321
manipur,2019,2,ukhrul district,7984,21521804
manipur,2019,2,tamenglong district,5763,15814788
manipur,2019,2,kamjong district,974,3032919
manipur,2019,2,chandel district,5816,18618364
manipur,2019,2,bishnupur district,17577,41645991
manipur,2019,2,senapati district,4057,9803824
manipur,2019,2,pherzawl district,226,354755
manipur,2019,2,churachandpur district,15958,52974898
manipur,2019,2,tengnoupal district,6226,22523708
manipur,2019,2,imphal west district,78677,232056651
manipur,2018,3,kangpokpi district,9151,27937402
manipur,2018,3,noney district,1636,3959453
manipur,2018,3,imphal east district,60511,89605715
manipur,2018,3,thoubal district,19399,34092748
manipur,2018,3,kakching district,4590,9968419
manipur,2018,3,jiribam district,3959,6601625
manipur,2018,3,ukhrul district,3600,9802720
manipur,2018,3,tamenglong district,2829,6192820
manipur,2018,3,kamjong district,349,673262
manipur,2018,3,chandel district,2591,5588239
manipur,2018,3,bishnupur district,13649,24368236
manipur,2018,3,senapati district,1416,2555370
manipur,2018,3,pherzawl district,48,97583
manipur,2018,3,churachandpur district,8671,27468832
manipur,2018,3,tengnoupal district,3282,13385091
manipur,2018,3,imphal west district,53577,121033722
manipur,2018,4,kangpokpi district,13325,42081524
manipur,2018,4,noney district,2598,7315230
manipur,2018,4,imphal east district,54610,129176222
manipur,2018,4,thoubal district,24817,52899731
manipur,2018,4,kakching district,6508,13429124
manipur,2018,4,jiribam district,5444,13414981
manipur,2018,4,ukhrul district,4538,15201316
manipur,2018,4,tamenglong district,4866,13057576
manipur,2018,4,kamjong district,845,2822478
manipur,2018,4,chandel district,4425,13092276
manipur,2018,4,bishnupur district,19048,37263259
manipur,2018,4,senapati district,2902,7569372
manipur,2018,4,pherzawl district,112,103445
manipur,2018,4,churachandpur district,14801,54503246
manipur,2018,4,tengnoupal district,5426,22155446
manipur,2018,4,imphal west district,71845,181598328
manipur,2018,1,kangpokpi district,4187,12129421
manipur,2018,1,noney district,646,747261
manipur,2018,1,imphal east district,21960,26028937
manipur,2018,1,thoubal district,8288,8366772
manipur,2018,1,kakching district,1622,1924584
manipur,2018,1,jiribam district,1305,3564799
manipur,2018,1,ukhrul district,1399,1647288
manipur,2018,1,tamenglong district,1007,1709209
manipur,2018,1,kamjong district,329,236107
manipur,2018,1,chandel district,880,1376995
manipur,2018,1,bishnupur district,7005,11341627
manipur,2018,1,senapati district,613,577840
manipur,2018,1,pherzawl district,2,778
manipur,2018,1,churachandpur district,4081,11708258
manipur,2018,1,tengnoupal district,882,660028
manipur,2018,1,imphal west district,29863,46026262
manipur,2018,2,kangpokpi district,6741,20315625
manipur,2018,2,noney district,1051,2486030
manipur,2018,2,imphal east district,42065,54561898
manipur,2018,2,thoubal district,20689,17968719
manipur,2018,2,kakching district,3879,6411513
manipur,2018,2,jiribam district,2710,6467614
manipur,2018,2,ukhrul district,2800,6394470
manipur,2018,2,tamenglong district,1714,4747280
manipur,2018,2,kamjong district,340,446574
manipur,2018,2,chandel district,1619,3525831
manipur,2018,2,bishnupur district,11338,19352100
manipur,2018,2,senapati district,970,2034357
manipur,2018,2,pherzawl district,11,1036
manipur,2018,2,churachandpur district,7110,18055703
manipur,2018,2,tengnoupal district,2080,6077962
manipur,2018,2,imphal west district,46604,84363001
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,diu district,66259,157454301
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,daman district,1083689,1475259765
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,dadra and nagar haveli district,1979522,2673225036
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu district,88402,206127240
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,daman district,1417153,1895788566
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,dadra and nagar haveli district,2651530,3463923579
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,diu district,42608,96420384
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,daman district,664208,1043765962
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,dadra and nagar haveli district,1218428,1825446563
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,diu district,41014,101909220
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,daman district,733176,1074079574
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,dadra and nagar haveli district,1350893,1981679666
