state,transaction_year,districts,quater,transaction_count,transaction_amount
west-bengal,2019,Malda,2,298645,324284067.6
west-bengal,2019,Murshidabad,2,268739,341235190
west-bengal,2019,kolkata,1,9807639,12332944237
west-bengal,2019,north twenty four parganas,1,6016538,6234416495
west-bengal,2019,birbhum,1,5081745,6063627233
west-bengal,2019,murshidabad,1,2701331,2435341321
west-bengal,2019,purba bardhaman,1,2576757,2102277082
west-bengal,2019,hooghly,1,2488635,2045644142
west-bengal,2019,south twenty four parganas,1,2381496,2207352521
west-bengal,2019,purba medinipur,1,2175167,2426138102
west-bengal,2019,paschim medinipur,1,2056170,1976806858
west-bengal,2019,nadia,1,1878230,1674723468
west-bengal,2019,Kolkata,1,6353573,7885002279
west-bengal,2019,Birbhum,1,3773146,5209476345
west-bengal,2019,Bardhaman,1,693786,650558639
west-bengal,2019,North 24 Parganas,1,458706,381160193.5
west-bengal,2019,North 24 Parganas,1,412165,299323142.2
west-bengal,2019,Bardhaman,1,335528,291722768.5
west-bengal,2019,North 24 Parganas,1,333939,329864530.2
west-bengal,2019,Bardhaman,1,271824,258310790.5
west-bengal,2019,Jalpaiguri,1,238641,318220009.2
west-bengal,2019,West Midnapore,1,238165,223786124.1
gujarat,2018,ahmadabad,3,2600288,4740981792
gujarat,2018,surat,3,1899586,3203734474
gujarat,2018,vadodara,3,773456,1452835059
gujarat,2018,bharuch,3,480222,695864170.9
gujarat,2018,gandhinagar,3,479518,791502891.4
gujarat,2018,mahesana,3,464894,561504997.5
gujarat,2018,kachchh,3,421411,764023467.8
gujarat,2018,rajkot,3,402342,650585708
gujarat,2018,banas kantha,3,396566,532922632.8
gujarat,2018,bhavnagar,3,374470,397576856.5
gujarat,2018,Ahmedabad,3,573722,975939712
gujarat,2018,Surat,3,341229,528128894.3
gujarat,2018,Surat,3,164704,321229121.2
gujarat,2018,Patan,3,160159,133759995.3
gujarat,2018,Navsari,3,148798,279902862
gujarat,2018,Surat,3,132285,211659006.7
gujarat,2018,Ahmedabad,3,127567,205675497.3
gujarat,2018,Surat,3,119802,204135398.4
gujarat,2018,Ahmedabad,3,117394,145133455.7
gujarat,2018,Bhavnagar,3,113276,120633436.6
gujarat,2018,ahmadabad,4,3990090,6515656157
gujarat,2018,surat,4,2225031,4270243994
gujarat,2018,vadodara,4,1047381,2063816598
gujarat,2018,gandhinagar,4,693588,1143266870
gujarat,2018,bharuch,4,603122,1036812125
gujarat,2018,kachchh,4,537116,1068486739
gujarat,2018,banas kantha,4,529655,758278914.5
gujarat,2018,mahesana,4,529470,758586454.1
gujarat,2018,rajkot,4,472933,879868565
gujarat,2018,valsad,4,468363,753128666.6
gujarat,2018,Ahmedabad,4,643919,1173940659
gujarat,2018,Surat,4,290080,585125926.2
gujarat,2018,Ahmedabad,4,191363,233202833.5
gujarat,2018,Surat,4,181745,420010935.7
gujarat,2018,Navsari,4,167118,336454142.7
gujarat,2018,Surat,4,165510,290783624.6
gujarat,2018,Ahmedabad,4,153060,180131636.1
gujarat,2018,Surat,4,142927,270933949
gujarat,2018,Ahmedabad,4,134136,198342421.5
gujarat,2018,Ahmedabad,4,132479,241597813.1
gujarat,2018,ahmadabad,2,1809774,3307127930
gujarat,2018,surat,2,1310963,2189526110
gujarat,2018,vadodara,2,528893,975136493.2
gujarat,2018,gandhinagar,2,315542,522133969.7
gujarat,2018,banas kantha,2,307928,362168353.1
gujarat,2018,bharuch,2,289862,428830769.6
gujarat,2018,kachchh,2,287874,494142162
gujarat,2018,mahesana,2,286014,362586915.6
gujarat,2018,rajkot,2,283913,465751106.6
gujarat,2018,bhavnagar,2,253332,265850891.7
gujarat,2018,Ahmedabad,2,463754,758307877.5
gujarat,2018,Surat,2,209888,358374308.2
gujarat,2018,Navsari,2,113375,215785248.7
gujarat,2018,Surat,2,113092,221120822.8
gujarat,2018,Surat,2,102439,155559046
gujarat,2018,Surat,2,89555,159215956.6
gujarat,2018,Surat,2,87640,137096417.1
gujarat,2018,Ahmedabad,2,72723,134999275.3
gujarat,2018,Vadodara,2,69104,130748423.4
gujarat,2018,Valsad,2,62943,93492040.44
gujarat,2018,ahmadabad,1,1436152,2153123692
gujarat,2018,surat,1,983723,1346833711
gujarat,2018,vadodara,1,387998,604645570.2
gujarat,2018,banas kantha,1,237457,197883270.2
gujarat,2018,gandhinagar,1,237393,318002413.7
gujarat,2018,mahesana,1,227748,213031001.6
gujarat,2018,rajkot,1,219190,296803513.8
gujarat,2018,kachchh,1,217912,316933354.8
gujarat,2018,bharuch,1,210073,249246117.1
gujarat,2018,bhavnagar,1,182948,171495425.6
gujarat,2018,Ahmedabad,1,423426,548596428.3
gujarat,2018,Surat,1,162301,214720347.2
gujarat,2018,Navsari,1,97285,157954445.4
gujarat,2018,Surat,1,86146,142239271.3
gujarat,2018,Surat,1,78757,100474272
gujarat,2018,Surat,1,66702,100596288.1
gujarat,2018,Surat,1,66248,82245289.39
gujarat,2018,Vadodara,1,56611,94766734.5
gujarat,2018,Ahmedabad,1,55680,80257787.11
gujarat,2018,Valsad,1,47965,57243133.69
gujarat,2021,ahmadabad,3,58611265,1.01761E+11
gujarat,2021,surat,3,21214459,40838608900
gujarat,2021,vadodara,3,10555446,16336422911
gujarat,2021,gandhinagar,3,6318239,10546315791
gujarat,2021,bharuch,3,5280607,8322570349
gujarat,2021,banas kantha,3,4877149,11302732745
gujarat,2021,valsad,3,4434194,7173200940
gujarat,2021,kachchh,3,4378602,9001941153
gujarat,2021,mahesana,3,4085272,8371811502
gujarat,2021,rajkot,3,3586356,7726777655
gujarat,2021,Ahmedabad,3,31818742,53859258361
gujarat,2021,Surat,3,6110686,11411418002
gujarat,2021,Vadodara,3,2114178,3543368722
gujarat,2021,Surat,3,1473699,2595023023
gujarat,2021,Surat,3,1425854,3478372397
gujarat,2021,Surat,3,1328803,3408425379
gujarat,2021,Valsad,3,1293900,2251720652
gujarat,2021,Ahmedabad,3,1186041,2576358355
gujarat,2021,Ahmedabad,3,1110949,1908418888
gujarat,2021,Ahmedabad,3,1088931,1661421898
gujarat,2021,ahmadabad,4,70075885,1.24559E+11
gujarat,2021,surat,4,26358525,51244301661
gujarat,2021,vadodara,4,12675332,20051547593
gujarat,2021,gandhinagar,4,7658806,13063535936
gujarat,2021,bharuch,4,6671068,10647007113
gujarat,2021,banas kantha,4,6396725,14662295530
gujarat,2021,valsad,4,5798487,9554286593
gujarat,2021,kachchh,4,5470337,11281039516
gujarat,2021,mahesana,4,5022604,10719744657
gujarat,2021,rajkot,4,4398724,9808446764
gujarat,2021,Ahmedabad,4,37718845,64984430217
gujarat,2021,Surat,4,7475140,14043446799
gujarat,2021,Vadodara,4,2507434,4187997719
gujarat,2021,Surat,4,1954597,3498917761
gujarat,2021,Valsad,4,1679940,2963843659
gujarat,2021,Surat,4,1621078,4073017935
gujarat,2021,Surat,4,1581216,4182383438
gujarat,2021,Ahmedabad,4,1381825,3165595987
gujarat,2021,Ahmedabad,4,1315637,2022465114
gujarat,2021,Ahmedabad,4,1302331,2292362154
gujarat,2021,ahmadabad,2,44173046,79437951666
gujarat,2021,surat,2,15230233,30756115156
gujarat,2021,vadodara,2,7847805,12902554422
gujarat,2021,gandhinagar,2,4552010,7835004938
gujarat,2021,bharuch,2,3937665,6464930553
gujarat,2021,banas kantha,2,3648428,8286069196
gujarat,2021,kachchh,2,3268191,7040086478
gujarat,2021,valsad,2,3236626,5434041160
gujarat,2021,mahesana,2,3118685,6292779692
gujarat,2021,rajkot,2,2675842,5707346831
gujarat,2021,Ahmedabad,2,24909165,44195604125
gujarat,2021,Surat,2,4621785,9016187582
gujarat,2021,Vadodara,2,1618101,2869957547
gujarat,2021,Surat,2,1062648,1935669455
gujarat,2021,Surat,2,1007064,2610546973
gujarat,2021,Valsad,2,906437,1642806529
gujarat,2021,Ahmedabad,2,873810,1967989705
gujarat,2021,Surat,2,863020,2239159843
gujarat,2021,Ahmedabad,2,820491,1464989668
gujarat,2021,Ahmedabad,2,766476,1605513890
gujarat,2021,ahmadabad,1,36857358,68688129154
gujarat,2021,surat,1,13429789,28261722803
gujarat,2021,vadodara,1,7191021,11925964623
gujarat,2021,gandhinagar,1,4275528,7290530767
gujarat,2021,bharuch,1,3420929,5756013891
gujarat,2021,banas kantha,1,2927080,6883945518
gujarat,2021,valsad,1,2745663,4775335084
gujarat,2021,kachchh,1,2664604,6036765373
gujarat,2021,mahesana,1,2587041,5454846786
gujarat,2021,rajkot,1,2278417,5057583315
gujarat,2021,Ahmedabad,1,18692590,35260703527
gujarat,2021,Surat,1,3574224,7507189908
gujarat,2021,Vadodara,1,1309805,2380240592
gujarat,2021,Surat,1,963950,2502491532
gujarat,2021,Surat,1,950097,1802808594
gujarat,2021,Surat,1,878617,2401387486
gujarat,2021,Ahmedabad,1,815835,1752170004
gujarat,2021,Valsad,1,790429,1448287578
gujarat,2021,Ahmedabad,1,775937,1349941436
gujarat,2021,Ahmedabad,1,734115,1153029838
gujarat,2023,ahmadabad,2,100889578,1.56288E+11
gujarat,2023,surat,2,68998170,1.02076E+11
gujarat,2023,vadodara,2,28126951,36036104419
gujarat,2023,banas kantha,2,23444277,42180609726
gujarat,2023,gandhinagar,2,22421756,31572312133
gujarat,2023,bharuch,2,20492081,25552850416
gujarat,2023,kachchh,2,18170694,27688475605
gujarat,2023,valsad,2,17817488,23874686294
gujarat,2023,mahesana,2,13635469,23684515815
gujarat,2023,rajkot,2,11886801,21473977466
gujarat,2023,Surat,2,7013169,9925343391
gujarat,2023,Surat,2,5340720,9355184361
gujarat,2023,Valsad,2,5336973,7366715762
gujarat,2023,Surat,2,5197027,10460696350
gujarat,2023,Banaskantha,2,4671748,8883418214
gujarat,2023,Surat,2,4510161,4349390203
gujarat,2023,Ahmedabad,2,4307237,5659291139
gujarat,2023,Ahmedabad,2,3916034,6614469588
gujarat,2023,Ahmedabad,2,3816228,6183634339
gujarat,2023,Ahmedabad,2,3812459,7369405409
gujarat,2023,ahmadabad,1,88124113,1.44676E+11
gujarat,2023,surat,1,59319420,95572900783
gujarat,2023,vadodara,1,25446746,33703262986
gujarat,2023,banas kantha,1,20363171,39328998688
gujarat,2023,gandhinagar,1,19462874,28898357911
gujarat,2023,bharuch,1,17611455,23420620380
gujarat,2023,kachchh,1,15804575,26116703929
gujarat,2023,valsad,1,15422170,21497483690
gujarat,2023,mahesana,1,11768050,21693083051
gujarat,2023,rajkot,1,10331784,19918564828
gujarat,2023,Surat,1,6021069,9260558233
gujarat,2023,Valsad,1,4649859,6732841230
gujarat,2023,Surat,1,4627962,8978667923
gujarat,2023,Surat,1,4539136,10175461762
gujarat,2023,Banaskantha,1,4040199,8209389680
gujarat,2023,Surat,1,3787219,4030652214
gujarat,2023,Ahmedabad,1,3670005,5077295953
gujarat,2023,Ahmedabad,1,3380692,5978643257
gujarat,2023,Ahmedabad,1,3377398,6886217540
gujarat,2023,Ahmedabad,1,3307707,5189215479
gujarat,2020,ahmadabad,3,21769867,43364229619
gujarat,2020,surat,3,7272097,14667802723
gujarat,2020,vadodara,3,4247473,7377577452
gujarat,2020,gandhinagar,3,2828558,4509986130
gujarat,2020,bharuch,3,2145954,3492190238
gujarat,2020,banas kantha,3,2102221,4347810484
gujarat,2020,mahesana,3,1898909,3469191791
gujarat,2020,kachchh,3,1762816,3715321888
gujarat,2020,valsad,3,1743270,2801506603
gujarat,2020,rajkot,3,1490309,2995153085
gujarat,2020,Ahmedabad,3,9734185,23152428013
gujarat,2020,Surat,3,1716356,4234790101
gujarat,2020,Vadodara,3,627631,1424719678
gujarat,2020,Ahmedabad,3,578686,1113711570
gujarat,2020,Surat,3,550490,886152709.5
gujarat,2020,Ahmedabad,3,524777,845606210.1
gujarat,2020,Surat,3,510309,1172713512
gujarat,2020,Ahmedabad,3,496061,936821603.6
gujarat,2020,Valsad,3,472523,822408153
gujarat,2020,Ahmedabad,3,468060,764094963.4
gujarat,2020,ahmadabad,4,25926518,50995692377
gujarat,2020,surat,4,10950779,22483338828
gujarat,2020,vadodara,4,6066452,10175864216
gujarat,2020,gandhinagar,4,3802536,6260558379
gujarat,2020,bharuch,4,3243841,5265465829
gujarat,2020,banas kantha,4,2687464,5676878892
gujarat,2020,valsad,4,2565319,4183435576
gujarat,2020,mahesana,4,2473227,4748375062
gujarat,2020,kachchh,4,2405892,5163742799
gujarat,2020,rajkot,4,1980653,4184580563
gujarat,2020,Ahmedabad,4,9350995,21416748947
gujarat,2020,Surat,4,1883053,4437573256
gujarat,2020,Surat,4,906415,2189038301
gujarat,2020,Surat,4,873023,1552178295
gujarat,2020,Surat,4,806607,2069118073
gujarat,2020,Ahmedabad,4,767783,1609402842
gujarat,2020,Valsad,4,719120,1259192376
gujarat,2020,Ahmedabad,4,701479,1196545944
gujarat,2020,Vadodara,4,673078,1380721096
gujarat,2020,Ahmedabad,4,647735,1327210544
gujarat,2020,ahmadabad,2,16430916,32731896547
gujarat,2020,surat,2,5654552,9378177063
gujarat,2020,vadodara,2,2796615,4621695377
gujarat,2020,gandhinagar,2,2039285,2913004124
gujarat,2020,banas kantha,2,1860625,3107051804
gujarat,2020,bharuch,2,1673375,2438983131
gujarat,2020,mahesana,2,1592579,2300168471
gujarat,2020,valsad,2,1498222,2040840946
gujarat,2020,kachchh,2,1428844,2663558233
gujarat,2020,rajkot,2,1360781,2344811087
gujarat,2020,Ahmedabad,2,8490730,21210698645
gujarat,2020,Surat,2,1197439,2801531524
gujarat,2020,Surat,2,491210,606798458.8
gujarat,2020,Valsad,2,389735,594630553.6
gujarat,2020,Ahmedabad,2,357734,586144259.7
gujarat,2020,Surat,2,352149,635866692.5
gujarat,2020,Ahmedabad,2,350621,516910883.2
gujarat,2020,Ahmedabad,2,345147,533416336.1
gujarat,2020,Banaskantha,2,327067,647032195.2
gujarat,2020,Ahmedabad,2,323936,474684195.1
gujarat,2020,ahmadabad,1,17950876,35559467148
gujarat,2020,surat,1,6801887,13770083574
gujarat,2020,vadodara,1,3398524,5791008308
gujarat,2020,gandhinagar,1,2337267,3378567425
gujarat,2020,bharuch,1,1525995,2487359208
gujarat,2020,banas kantha,1,1429235,2718891068
gujarat,2020,valsad,1,1342508,2197272850
gujarat,2020,rajkot,1,1339770,2664972202
gujarat,2020,kachchh,1,1305996,2617080219
gujarat,2020,mahesana,1,1294012,2067093335
gujarat,2020,Ahmedabad,1,8107941,19966510984
gujarat,2020,Surat,1,1402174,3734403307
gujarat,2020,Surat,1,645971,1376735168
gujarat,2020,Surat,1,482947,826191937.9
gujarat,2020,Surat,1,467039,1104136614
gujarat,2020,Ahmedabad,1,458474,805095627.7
gujarat,2020,Ahmedabad,1,446819,613341505.7
gujarat,2020,Vadodara,1,443684,1063446408
gujarat,2020,Valsad,1,437499,806573971.4
gujarat,2020,Ahmedabad,1,401588,634964140.7
gujarat,2022,ahmadabad,3,117574996,1.84255E+11
gujarat,2022,surat,3,46500453,78304481289
gujarat,2022,vadodara,3,23318716,32733106035
gujarat,2022,bharuch,3,11270803,15949022078
gujarat,2022,banas kantha,3,11035119,22401495022
gujarat,2022,gandhinagar,3,10879868,17098915693
gujarat,2022,valsad,3,9633288,13905599409
gujarat,2022,kachchh,3,9375781,16533683640
gujarat,2022,rajkot,3,8053297,15206611341
gujarat,2022,mahesana,3,6403784,12429803357
gujarat,2022,Ahmedabad,3,69641063,1.02801E+11
gujarat,2022,Surat,3,17475931,27657120520
gujarat,2022,Vadodara,3,9500153,13357107456
gujarat,2022,Valsad,3,3727566,5404237252
gujarat,2022,Surat,3,3018669,5000124612
gujarat,2022,Rajkot,3,2911413,5022471537
gujarat,2022,Bharuch,3,2835979,3884366870
gujarat,2022,Surat,3,2503127,5423716764
gujarat,2022,Surat,3,2433767,5701142500
gujarat,2022,Banaskantha,3,2366098,4957155043
gujarat,2022,ahmadabad,4,133174553,2.12037E+11
gujarat,2022,surat,4,52037142,85923991747
gujarat,2022,vadodara,4,20968443,30304178848
gujarat,2022,bharuch,4,15879527,22486941030
gujarat,2022,banas kantha,4,12352158,25179922290
gujarat,2022,gandhinagar,4,12010565,19015449814
gujarat,2022,valsad,4,11103340,15842261458
gujarat,2022,kachchh,4,9617702,17113433243
gujarat,2022,rajkot,4,9260831,17834314869
gujarat,2022,mahesana,4,7160396,14173625244
gujarat,2022,Ahmedabad,4,82141571,1.24502E+11
gujarat,2022,Surat,4,20372857,32306602077
gujarat,2022,Vadodara,4,6233032,9405707963
gujarat,2022,Bharuch,4,6146132,8699061457
gujarat,2022,Valsad,4,4488548,6401533326
gujarat,2022,Rajkot,4,3551353,6259053744
gujarat,2022,Surat,4,3449932,5509684303
gujarat,2022,Surat,4,2565136,5999191728
gujarat,2022,Banaskantha,4,2508889,5036063890
gujarat,2022,Banaskantha,4,2475780,5333291153
gujarat,2022,ahmadabad,2,96453555,1.61506E+11
gujarat,2022,surat,2,37371820,68525386888
gujarat,2022,vadodara,2,16566055,24927078678
gujarat,2022,gandhinagar,2,10158506,16650584409
gujarat,2022,banas kantha,2,9732655,20605533611
gujarat,2022,bharuch,2,8898927,13524403307
gujarat,2022,valsad,2,8033358,12554813235
gujarat,2022,kachchh,2,7934471,15334005512
gujarat,2022,mahesana,2,6831581,13686497406
gujarat,2022,rajkot,2,6063252,12629937170
gujarat,2022,Ahmedabad,2,52753664,84432798059
gujarat,2022,Surat,2,10672645,18758395288
gujarat,2022,Vadodara,2,3369020,5305843470
gujarat,2022,Surat,2,2777449,4898335957
gujarat,2022,Valsad,2,2335854,3880649447
gujarat,2022,Surat,2,2324015,5379127575
gujarat,2022,Surat,2,2256180,5670502738
gujarat,2022,Banaskantha,2,2022153,4444364110
gujarat,2022,Banaskantha,2,1838275,3754171188
gujarat,2022,Ahmedabad,2,1836488,4063455500
gujarat,2022,ahmadabad,1,79952986,1.40746E+11
gujarat,2022,surat,1,31199368,60384509134
gujarat,2022,vadodara,1,14343830,22232541229
gujarat,2022,gandhinagar,1,8605006,14673670632
gujarat,2022,banas kantha,1,7973644,18279879154
gujarat,2022,bharuch,1,7704075,12142511078
gujarat,2022,valsad,1,6673719,11065186874
gujarat,2022,kachchh,1,6493295,13234467234
gujarat,2022,mahesana,1,5772191,12148997855
gujarat,2022,rajkot,1,5044420,11183107357
gujarat,2022,Ahmedabad,1,43066167,73237978832
gujarat,2022,Surat,1,8742989,16336269012
gujarat,2022,Vadodara,1,2853620,4715530990
gujarat,2022,Surat,1,2346308,4212046726
gujarat,2022,Surat,1,1980697,4894153433
gujarat,2022,Valsad,1,1959137,3483344352
gujarat,2022,Surat,1,1896179,5103638173
gujarat,2022,Banaskantha,1,1630473,3867046790
gujarat,2022,Ahmedabad,1,1572296,3569714791
gujarat,2022,Banaskantha,1,1532483,3286287009
gujarat,2019,ahmadabad,3,14605589,23081622348
gujarat,2019,surat,3,4447301,7371726681
gujarat,2019,navsari,3,3007618,5936350632
gujarat,2019,vadodara,3,2407408,3950547764
gujarat,2019,gandhinagar,3,1850642,2359920414
gujarat,2019,bharuch,3,1040617,1624510954
gujarat,2019,rajkot,3,1022919,1587889778
gujarat,2019,mahesana,3,1012086,1334187013
gujarat,2019,anand,3,955946,948614191.3
gujarat,2019,banas kantha,3,909575,1343558302
gujarat,2019,Ahmedabad,3,5791776,11683489722
gujarat,2019,Navsari,3,2710512,5525461373
gujarat,2019,Surat,3,571069,1020660014
gujarat,2019,Ahmedabad,3,505956,578410997.8
gujarat,2019,Ahmedabad,3,455273,513590650.9
gujarat,2019,Surat,3,388138,760839791.5
gujarat,2019,Ahmedabad,3,381862,367381983.5
gujarat,2019,Vadodara,3,363966,724895033.5
gujarat,2019,Ahmedabad,3,362107,449461796.7
gujarat,2019,Patan,3,342874,237505556.9
gujarat,2019,ahmadabad,4,15696056,29657904578
gujarat,2019,surat,4,4988183,9432189653
gujarat,2019,navsari,4,2986534,6831783125
gujarat,2019,vadodara,4,2908059,5087285260
gujarat,2019,gandhinagar,4,2081714,2917516450
gujarat,2019,bharuch,4,1324720,2217755668
gujarat,2019,mahesana,4,1166283,1805374816
gujarat,2019,rajkot,4,1134928,2127782299
gujarat,2019,banas kantha,4,1087381,1918665318
gujarat,2019,valsad,4,1028011,1666399666
gujarat,2019,Ahmedabad,4,5745525,13811436405
gujarat,2019,Navsari,4,2626585,6276237298
gujarat,2019,Ahmedabad,4,917461,1982009967
gujarat,2019,Surat,4,552565,1165745707
gujarat,2019,Ahmedabad,4,456655,603831544.2
gujarat,2019,Ahmedabad,4,443472,723663765.6
gujarat,2019,Surat,4,414070,969707102.8
gujarat,2019,Vadodara,4,409081,911892156.7
gujarat,2019,Surat,4,399705,691387341.6
gujarat,2019,Ahmedabad,4,375531,544424446.3
gujarat,2019,ahmadabad,2,11689965,19024891337
gujarat,2019,navsari,2,3136644,5394071895
gujarat,2019,surat,2,3047988,6016899815
gujarat,2019,vadodara,2,1717964,3251133814
gujarat,2019,gandhinagar,2,1205404,1791763500
gujarat,2019,bharuch,2,747899,1317325972
gujarat,2019,rajkot,2,724751,1400871095
gujarat,2019,mahesana,2,715052,1095164064
gujarat,2019,kachchh,2,688449,1389719506
gujarat,2019,banas kantha,2,642084,1108185174
gujarat,2019,Ahmedabad,2,6034737,10446888964
gujarat,2019,Navsari,2,2916057,5041854312
gujarat,2019,Surat,2,414968,854364539.6
gujarat,2019,Vadodara,2,371756,710427162.5
gujarat,2019,Ahmedabad,2,310956,377611674.6
gujarat,2019,Surat,2,269037,646042462
gujarat,2019,Ahmedabad,2,250084,428354146.1
gujarat,2019,Surat,2,233974,432171835.7
gujarat,2019,Ahmedabad,2,232824,324425408
gujarat,2019,Rajkot,2,226802,488659458.5
gujarat,2019,ahmadabad,1,7894660,10956007757
gujarat,2019,surat,1,3283182,5664609104
gujarat,2019,vadodara,1,1655864,2706612327
gujarat,2019,gandhinagar,1,1244457,1559852035
gujarat,2019,navsari,1,1112006,1853217634
gujarat,2019,bharuch,1,926374,1330716994
gujarat,2019,mahesana,1,899763,1021313511
gujarat,2019,kachchh,1,895127,1364193288
gujarat,2019,banas kantha,1,805139,1054321489
gujarat,2019,valsad,1,750124,983591069.7
gujarat,2019,Ahmedabad,1,2317295,3602207468
gujarat,2019,Navsari,1,890893,1531665517
gujarat,2019,Surat,1,443006,790759656.5
gujarat,2019,Surat,1,267174,574170903.9
gujarat,2019,Ahmedabad,1,266446,318287526.1
gujarat,2019,Surat,1,246614,408334961
gujarat,2019,Ahmedabad,1,236157,244252561.7
gujarat,2019,Ahmedabad,1,227798,137427186.6
gujarat,2019,Ahmedabad,1,218022,342251658.5
gujarat,2019,Gandhi Nagar,1,214453,219548042.3
rajasthan,2018,jaipur,3,4954443,7882149495
rajasthan,2018,alwar,3,1024880,1687744781
rajasthan,2018,kota,3,582519,821606603.2
rajasthan,2018,jodhpur,3,570133,1263392447
rajasthan,2018,bhilwara,3,544999,933730468.5
rajasthan,2018,sikar,3,478163,893538054.1
rajasthan,2018,nagaur,3,473481,696224765.6
rajasthan,2018,dausa,3,448286,532308543.2
rajasthan,2018,udaipur,3,417509,818672225.3
rajasthan,2018,ajmer,3,400284,841931847.5
rajasthan,2018,Jaipur,3,304945,605573687.4
rajasthan,2018,Jaipur,3,298447,426857110.3
rajasthan,2018,Jaipur,3,292959,545461249.6
rajasthan,2018,Jaipur,3,291883,300387247.8
rajasthan,2018,Jaipur,3,281307,438256209.5
rajasthan,2018,Jaipur,3,241188,359794578.8
rajasthan,2018,Jaipur,3,221662,389701040.9
rajasthan,2018,Bhilwara,3,195470,364598763.4
rajasthan,2018,Jaipur,3,172883,268559804.2
rajasthan,2018,Alwar,3,172776,320229417.4
rajasthan,2018,jaipur,4,7271209,12107341570
rajasthan,2018,alwar,4,1532807,2700489271
rajasthan,2018,jodhpur,4,854003,1928732779
rajasthan,2018,kota,4,831676,1186913794
rajasthan,2018,bhilwara,4,781679,1420324851
rajasthan,2018,sikar,4,735428,1558681541
rajasthan,2018,dausa,4,673282,921613483.1
rajasthan,2018,udaipur,4,606049,1219187068
rajasthan,2018,ajmer,4,577840,1318562549
rajasthan,2018,ganganagar,4,561084,1174061621
rajasthan,2018,Jaipur,4,444192,630328852.4
rajasthan,2018,Jaipur,4,437412,845231636.7
rajasthan,2018,Jaipur,4,436006,616649595.2
rajasthan,2018,Jaipur,4,429176,900354445.3
rajasthan,2018,Jaipur,4,369254,535832229
rajasthan,2018,Jaipur,4,363407,576133396.6
rajasthan,2018,Jaipur,4,342674,405323876.6
rajasthan,2018,Jaipur,4,270041,392579890.7
rajasthan,2018,Bhilwara,4,256015,527712734.7
rajasthan,2018,Alwar,4,255251,514871820.9
rajasthan,2018,jaipur,2,3175255,4952882923
rajasthan,2018,alwar,2,700144,1094410045
rajasthan,2018,jodhpur,2,435868,822648668.4
rajasthan,2018,kota,2,397475,569851208.4
rajasthan,2018,sikar,2,396177,599106340.8
rajasthan,2018,bhilwara,2,379750,588411664.4
rajasthan,2018,ganganagar,2,316032,524823183.8
rajasthan,2018,nagaur,2,304856,430074431.6
rajasthan,2018,ajmer,2,303419,573173492.1
rajasthan,2018,udaipur,2,291907,521933429.8
rajasthan,2018,Jaipur,2,242220,457737042.4
rajasthan,2018,Jaipur,2,192441,334490729.7
rajasthan,2018,Jaipur,2,192326,299144627.7
rajasthan,2018,Jaipur,2,167027,248738917.5
rajasthan,2018,Jaipur,2,158613,220665255.9
rajasthan,2018,Jaipur,2,150131,247164516.4
rajasthan,2018,Bhilwara,2,133097,230526889.2
rajasthan,2018,Jaipur,2,125440,158560196.4
rajasthan,2018,Alwar,2,116367,214793896
rajasthan,2018,Jaipur,2,115194,181972986.5
rajasthan,2018,jaipur,1,2417174,2953086960
rajasthan,2018,alwar,1,511188,636193637.4
rajasthan,2018,sikar,1,321709,354268688.1
rajasthan,2018,kota,1,317338,313545175.4
rajasthan,2018,jodhpur,1,317285,467963867.2
rajasthan,2018,bhilwara,1,305744,353135371.9
rajasthan,2018,ganganagar,1,238689,291145139.8
rajasthan,2018,nagaur,1,226358,245926094.9
rajasthan,2018,ajmer,1,224405,347556929.7
rajasthan,2018,udaipur,1,224103,315736879.7
rajasthan,2018,Jaipur,1,209739,292411778.3
rajasthan,2018,Jaipur,1,143135,199302202.6
rajasthan,2018,Jaipur,1,137020,172400445.9
rajasthan,2018,Jaipur,1,134012,163502033.3
rajasthan,2018,Jaipur,1,128104,135555667.1
rajasthan,2018,Jaipur,1,113159,148995539.4
rajasthan,2018,Jaipur,1,101924,102091313.4
rajasthan,2018,Bhilwara,1,99262,137834651.4
rajasthan,2018,Alwar,1,84558,127305554.2
rajasthan,2018,Jaipur,1,82106,106745039
rajasthan,2021,jaipur,3,193839196,3.13664E+11
rajasthan,2021,jodhpur,3,19263957,38514689413
rajasthan,2021,alwar,3,18956440,31796623473
rajasthan,2021,kota,3,13858632,22356848821
rajasthan,2021,bhilwara,3,12558408,23899765687
rajasthan,2021,sikar,3,12157675,24859966681
rajasthan,2021,ajmer,3,12039695,23974005141
rajasthan,2021,udaipur,3,10000681,15950385929
rajasthan,2021,nagaur,3,8542495,19712431243
rajasthan,2021,dausa,3,8175162,12267753351
rajasthan,2021,Jaipur,3,108659324,1.79936E+11
rajasthan,2021,Jaipur,3,6639234,11240165600
rajasthan,2021,Jaipur,3,5012691,7507160884
rajasthan,2021,Jaipur,3,4961430,7074828643
rajasthan,2021,Bhilwara,3,4899345,9273336542
rajasthan,2021,Jodhpur,3,4829818,8703493394
rajasthan,2021,Jaipur,3,4573490,5136436713
rajasthan,2021,Jaipur,3,4394803,5407583427
rajasthan,2021,Kota,3,4292426,7806752221
rajasthan,2021,Jaipur,3,3587905,4232428315
rajasthan,2021,jaipur,4,231804892,3.94436E+11
rajasthan,2021,jodhpur,4,23671637,49201187505
rajasthan,2021,alwar,4,23661509,40984441151
